studyYear,studyDesign,plantingDate,harvestDate,germplasmName,observationLevel,observationUnitName,replicate,plotNumber,rowNumber,colNumber,Chalky seeds|LSU_01:0000107,Days to heading|LSU_01:0000130,Emergence date|LSU_01:0000128,Grain length average|LSU_01:0000102,Grain length-width ratio average|LSU_01:0000105,Grain whiteness average|LSU_01:0000106,Grain width average|LSU_01:0000103,Harvest moisture|LSU_01:0000136,Harvest weight|LSU_01:0000137,Heading date|LSU_01:0000129,Lodging|LSU_01:0000135,Plant height|LSU_01:0000132,Plot stand near flood|LSU_01:0000133,Ratoon moisture|LSU_01:0000139,Ratoon weight|LSU_01:0000140,Ratoon yield|LSU_01:0000141,Seedling vigor|LSU_01:0000131,Total milling percentage|LSU_01:0000101,Whole milling percentage|LSU_01:0000100,Yield
2024,RCBD,2024-February-27,2024-July-22,RU2102186,plot,24_AYT_PV_RRS-rep2-RU2102186_47,2,47,10,4,31.9,98,3/9/2024,7.01,3.44,42.1,2.04,17.1,15.4,6/15/2024,0,97,7,14.4,5.03,3262.258236,3,71.01,62.52,9672.658013
2024,RCBD,2024-March-28,2024-July-31,19T-262-128,plot,24_AYT_PV_RRSL-rep1-19T-262-128_22,1,22,4,7,15.5,75,4/5/2024,6.97,3.21,41.2,2.17,15.9,11.58,6/19/2024,10,97,5,12.3,4.56,3029.988796,5,71.16,63.51,7378.619867
2024,RCBD,2024-March-28,2024-July-31,19T-262-244,plot,24_AYT_PV_RRSL-rep1-19T-262-244_7,1,7,1,7,19.1,75,4/5/2024,6.95,3.26,42.1,2.13,15.3,10.86,6/19/2024,0,95,5,12.9,3.38,2230.547324,3,70.51,60.95,6969.214271
2024,RCBD,2024-March-28,2024-July-31,19T-262-62,plot,24_AYT_PV_RRSL-rep1-19T-262-62_24,1,24,4,5,13.9,73,4/5/2024,6.94,3.24,40.1,2.14,15.9,14.35,6/17/2024,0,95,7,14.6,4.52,2924.643209,3,72.22,65.43,9143.62652
2024,RCBD,2024-March-28,2024-July-31,203L1104,plot,24_AYT_PV_RRSL-rep1-203L1104_14,1,14,2,1,15.3,83,4/5/2024,6.96,3.14,33.9,2.22,18.1,14.01,6/27/2024,0,103,7,16.6,4.84,3058.355732,3,72.99,68.99,8693.45917
2024,RCBD,2024-March-28,2024-July-31,213L1041,plot,24_AYT_PV_RRSL-rep1-213L1041_19,1,19,3,5,17,74,4/5/2024,7,3.26,37.8,2.15,16.2,14.87,6/18/2024,10,105,5,14.5,4.98,3226.057056,1,73.6,66.87,9441.16459
2024,RCBD,2024-March-28,2024-July-31,213L1130,plot,24_AYT_PV_RRSL-rep1-213L1130_2,1,2,1,2,17.5,78,4/5/2024,7.24,3.37,37.8,2.15,17.1,14.9,6/22/2024,0,100,5,17.3,4.8,3007.622558,1,71.06,64.24,9358.610674
2024,RCBD,2024-March-28,2024-July-31,213L1140,plot,24_AYT_PV_RRSL-rep1-213L1140_20,1,20,3,6,21.4,79,4/5/2024,7.17,3.32,43.2,2.16,16,16.76,6/23/2024,0,103,5,15.8,3.56,2271.112649,1,71.31,59.52,10666.54775
2024,RCBD,2024-March-28,2024-July-31,223L1027,plot,24_AYT_PV_RRSL-rep1-223L1027_6,1,6,1,6,23.8,70,4/5/2024,7.07,3.43,39.9,2.06,16,13.69,6/14/2024,0,92,5,13.7,4.08,2667.764846,1,72.2,63.88,8712.711143
2024,RCBD,2024-March-28,2024-July-31,223L1037,plot,24_AYT_PV_RRSL-rep1-223L1037_18,1,18,3,4,14.3,83,4/5/2024,7.19,3.36,34.7,2.14,20.8,13.47,6/27/2024,0,100,5,19.8,2.83,1719.639413,3,72.18,66.87,8082.828405
2024,RCBD,2024-March-28,2024-July-31,223L1065,plot,24_AYT_PV_RRSL-rep1-223L1065_8,1,8,2,7,17.5,75,4/5/2024,6.95,3.1,45.4,2.24,14.2,12.41,6/19/2024,0,93,9,13.4,3.58,2348.970189,5,72.06,63.63,8067.326816
2024,RCBD,2024-March-28,2024-July-31,223L1139,plot,24_AYT_PV_RRSL-rep1-223L1139_25,1,25,4,4,17.9,80,4/5/2024,6.82,2.98,35.9,2.29,18.9,14.2,6/24/2024,0,102,5,15.1,5.7,3666.562839,3,72.24,68.39,8725.28819
2024,RCBD,2024-March-28,2024-July-31,223L1213,plot,24_AYT_PV_RRSL-rep1-223L1213_17,1,17,3,3,28.9,71,4/5/2024,6.85,3.25,39.9,2.11,15.8,14.94,6/15/2024,0,114,5,14.1,3.83,2492.691452,1,72.23,65.19,9530.885907
2024,RCBD,2024-March-28,2024-July-31,223L1216,plot,24_AYT_PV_RRSL-rep1-223L1216_23,1,23,4,6,18.4,74,4/5/2024,6.74,3.08,36.9,2.19,16.4,14.56,6/18/2024,0,100,5,13.2,5.48,3603.934342,3,71.73,66.79,9222.27852
2024,RCBD,2024-March-28,2024-July-31,223L1236,plot,24_AYT_PV_RRSL-rep1-223L1236_12,1,12,2,3,15.9,74,4/5/2024,7.11,3.47,39.7,2.05,17,14.26,6/18/2024,0,111,7,14.5,4.77,3090.018505,9,69.97,60.18,8967.434219
2024,RCBD,2024-March-28,2024-July-31,23AR2133,plot,24_AYT_PV_RRSL-rep1-23AR2133_4,1,4,1,4,36.1,78,4/5/2024,6.8,3.18,36.9,2.14,17.8,16.91,6/22/2024,0,104,7,21.7,5.58,3310.339586,3,70.96,63.3,10531.39754
2024,RCBD,2024-March-28,2024-July-31,23AR2134,plot,24_AYT_PV_RRSL-rep1-23AR2134_13,1,13,2,2,24.5,77,4/5/2024,6.89,3.28,33.9,2.1,17.7,16.57,6/21/2024,0,102,7,20,6.5,3939.852202,3,70.73,62.63,10332.20288
2024,RCBD,2024-March-28,2024-July-31,23AR2205,plot,24_AYT_PV_RRSL-rep1-23AR2205_21,1,21,3,7,22.9,81,4/5/2024,6.18,2.4,33.2,2.58,21,16.08,6/25/2024,0,101,7,15.1,4.9,3151.957528,3,71.32,64.08,9624.622786
2024,RCBD,2024-March-28,2024-July-31,23DGL-002PV,plot,24_AYT_PV_RRSL-rep1-23DGL-002PV_15,1,15,3,1,21.1,81,4/5/2024,6.48,2.85,38.8,2.27,19.6,15.58,6/25/2024,0,97,7,22,2.51,1483.354354,3,70.04,63.87,9490.609051
2024,RCBD,2024-March-28,2024-July-31,23DGL-007PV-2,plot,24_AYT_PV_RRSL-rep1-23DGL-007PV-2_3,1,3,1,3,14.4,80,4/5/2024,6.42,2.89,38,2.22,17.5,14.5,6/24/2024,0,98,9,16.6,3.57,2255.853298,1,71.76,66.53,9063.428906
2024,RCBD,2024-March-28,2024-July-31,23DGL-015PV-3,plot,24_AYT_PV_RRSL-rep1-23DGL-015PV-3_1,1,1,1,1,24.2,75,4/5/2024,6.37,2.73,38.6,2.33,16.2,14.33,6/19/2024,0,101,7,16.3,2.96,1877.127428,3,71.22,64.04,9098.311269
2024,RCBD,2024-March-28,2024-July-31,23DGL-017PV-1,plot,24_AYT_PV_RRSL-rep1-23DGL-017PV-1_5,1,5,1,5,26.8,77,4/5/2024,6.53,2.9,41.6,2.25,16.9,14.41,6/21/2024,0,93,9,18.4,2.58,1595.094624,1,70.18,62.81,9072.679854
2024,RCBD,2024-March-28,2024-July-31,23DGL-024PV-3,plot,24_AYT_PV_RRSL-rep1-23DGL-024PV-3_16,1,16,3,2,19.2,81,4/5/2024,6.5,2.8,37.8,2.32,19.3,15.01,6/25/2024,0,100,9,16.8,4.31,2716.922078,1,70.14,64.34,9177.50878
2024,RCBD,2024-March-28,2024-July-31,PVL03,plot,24_AYT_PV_RRSL-rep1-PVL03_11,1,11,2,4,17.4,77,4/5/2024,7.08,3.23,39.2,2.19,17,14.04,6/21/2024,0,105,7,18.1,4.44,2755.138645,1,71.91,63.39,8829.086707
2024,RCBD,2024-March-28,2024-July-31,PVL04,plot,24_AYT_PV_RRSL-rep1-PVL04_9,1,9,2,6,19.6,81,4/5/2024,7.13,3.23,38,2.21,18.3,15.54,6/25/2024,0,99,7,16.8,5.47,3448.158647,3,71.89,65.22,9619.304059
2024,RCBD,2024-March-28,2024-July-31,RU2102186,plot,24_AYT_PV_RRSL-rep1-RU2102186_10,1,10,2,5,22.3,77,4/5/2024,6.92,3.38,41.9,2.05,15.7,13.87,6/21/2024,0,100,7,14.3,3.62,2350.530977,3,71.58,64.2,8858.794297
2024,RCBD,2024-March-28,2024-July-31,19T-262-128,plot,24_AYT_PV_RRSL-rep2-19T-262-128_34,2,34,5,6,17.3,76,4/5/2024,7.11,3.34,39,2.13,16.8,15.91,6/20/2024,0,98,5,13.4,5.61,3680.928146,3,72.2,65.92,10029.14909
2024,RCBD,2024-March-28,2024-July-31,19T-262-244,plot,24_AYT_PV_RRSL-rep2-19T-262-244_47,2,47,7,5,16.2,76,4/5/2024,6.99,3.24,40.3,2.16,16.8,14.72,6/20/2024,0,101,5,13.7,5.26,3439.324286,3,72.29,65.14,9279.011607
2024,RCBD,2024-March-28,2024-July-31,19T-262-62,plot,24_AYT_PV_RRSL-rep2-19T-262-62_50,2,50,8,7,20,75,4/5/2024,6.91,3.24,40.3,2.13,16.2,12.1,6/19/2024,0,99,3,12.5,5.58,3699.293918,5,72.63,66.77,7682.454038
2024,RCBD,2024-March-28,2024-July-31,203L1104,plot,24_AYT_PV_RRSL-rep2-203L1104_40,2,40,6,3,13.9,82,4/5/2024,7.02,3.22,32.6,2.18,18.8,14.45,6/26/2024,0,96,5,15,5.67,3651.561094,5,73.87,70.05,8889.85051
2024,RCBD,2024-March-28,2024-July-31,213L1041,plot,24_AYT_PV_RRSL-rep2-213L1041_44,2,44,7,2,18.2,75,4/5/2024,7.05,3.26,36.9,2.16,17.3,15.14,6/19/2024,0,105,5,16.4,5.57,3528.077034,1,73.57,66.95,9486.411651
2024,RCBD,2024-March-28,2024-July-31,213L1130,plot,24_AYT_PV_RRSL-rep2-213L1130_49,2,49,7,7,15.8,78,4/5/2024,7.22,3.31,39,2.18,17.7,14.31,6/22/2024,0,110,5,14.7,5.71,3690.300448,3,72.1,65.83,8922.982694
2024,RCBD,2024-March-28,2024-July-31,213L1140,plot,24_AYT_PV_RRSL-rep2-213L1140_31,2,31,5,3,19.8,78,4/5/2024,7.22,3.39,43.2,2.13,15.8,15.55,6/22/2024,0,105,5,16.4,3.42,2166.251967,1,70.89,59.5,9920.031851
2024,RCBD,2024-March-28,2024-July-31,223L1027,plot,24_AYT_PV_RRSL-rep2-223L1027_26,2,26,4,3,20.2,72,4/5/2024,7.18,3.45,35.5,2.08,15.8,14.88,6/16/2024,10,96,7,15.2,4.91,3154.669965,3,73.05,66.72,9492.609256
2024,RCBD,2024-March-28,2024-July-31,223L1037,plot,24_AYT_PV_RRSL-rep2-223L1037_35,2,35,5,7,8,84,4/5/2024,7.23,3.43,38,2.11,18.4,11.81,6/28/2024,0,91,5,14.9,4.43,2856.33981,3,71.44,65.81,7301.475597
2024,RCBD,2024-March-28,2024-July-31,223L1065,plot,24_AYT_PV_RRSL-rep2-223L1065_42,2,42,6,1,22.2,75,4/5/2024,6.98,3.05,38.8,2.29,15.6,13.58,6/19/2024,60,101,5,16.5,2.58,1632.235307,3,73.42,67.19,8683.859701
2024,RCBD,2024-March-28,2024-July-31,223L1139,plot,24_AYT_PV_RRSL-rep2-223L1139_33,2,33,5,5,17.4,78,4/5/2024,6.91,3.1,36.9,2.23,16.7,14.57,6/22/2024,0,99,3,17.1,6.86,4308.789054,3,73,68.55,9195.495472
2024,RCBD,2024-March-28,2024-July-31,223L1213,plot,24_AYT_PV_RRSL-rep2-223L1213_46,2,46,7,4,29.5,71,4/5/2024,7.01,3.32,37.3,2.11,16.7,16.44,6/15/2024,40,107,5,14.7,5.14,3321.916691,1,73.36,66.86,10375.69976
2024,RCBD,2024-March-28,2024-July-31,223L1216,plot,24_AYT_PV_RRSL-rep2-223L1216_43,2,43,7,1,21.9,74,4/5/2024,6.84,3.03,32.4,2.26,16.9,14.31,6/18/2024,0,102,5,16.1,4.12,2619.001598,1,73.78,68.49,9009.718856
2024,RCBD,2024-March-28,2024-July-31,223L1236,plot,24_AYT_PV_RRSL-rep2-223L1236_28,2,28,4,1,19,73,4/5/2024,7.15,3.49,38.6,2.05,17.2,14.86,6/17/2024,0,104,5,15.6,4.74,3031.079832,3,70.63,62.07,9322.228158
2024,RCBD,2024-March-28,2024-July-31,23AR2133,plot,24_AYT_PV_RRSL-rep2-23AR2133_37,2,37,6,6,28.5,78,4/5/2024,6.84,3.12,35.1,2.19,18.9,15.73,6/22/2024,0,104,5,19.4,6.52,3981.614635,3,71.29,63.33,9665.407269
2024,RCBD,2024-March-28,2024-July-31,23AR2134,plot,24_AYT_PV_RRSL-rep2-23AR2134_45,2,45,7,3,30.1,78,4/5/2024,7,3.33,33.6,2.1,18.1,16.64,6/22/2024,0,107,5,20.1,7.57,4582.676972,3,70.97,63.77,10325.42188
2024,RCBD,2024-March-28,2024-July-31,23AR2205,plot,24_AYT_PV_RRSL-rep2-23AR2205_32,2,32,5,4,21.4,81,4/5/2024,6.04,2.34,34.1,2.58,22.1,17.69,6/25/2024,0,109,7,15.1,3.25,2090.584075,3,71.23,65.13,10440.85038
2024,RCBD,2024-March-28,2024-July-31,23DGL-002PV,plot,24_AYT_PV_RRSL-rep2-23DGL-002PV_29,2,29,5,1,23.5,79,4/5/2024,6.46,2.78,37.8,2.32,19.8,15.88,6/23/2024,0,102,9,20.3,2.33,1406.989411,3,70.73,65.28,9649.291981
2024,RCBD,2024-March-28,2024-July-31,23DGL-007PV-2,plot,24_AYT_PV_RRSL-rep2-23DGL-007PV-2_38,2,38,6,5,17.4,78,4/5/2024,6.48,2.91,38.2,2.23,18.7,15.26,6/22/2024,0,102,7,16.5,3.53,2233.252184,1,71.02,65.79,9399.736101
2024,RCBD,2024-March-28,2024-July-31,23DGL-015PV-3,plot,24_AYT_PV_RRSL-rep2-23DGL-015PV-3_30,2,30,5,2,27.1,76,4/5/2024,6.44,2.78,37.3,2.32,16.3,14,6/20/2024,0,102,7,16.2,4.6,2920.642744,1,71.16,64.7,8878.182648
2024,RCBD,2024-March-28,2024-July-31,23DGL-017PV-1,plot,24_AYT_PV_RRSL-rep2-23DGL-017PV-1_36,2,36,6,7,24.8,78,4/5/2024,6.51,2.92,41.2,2.23,16.9,13.57,6/22/2024,0,95,7,16.8,2.94,1853.306476,3,69.57,62.79,8543.807469
2024,RCBD,2024-March-28,2024-July-31,23DGL-024PV-3,plot,24_AYT_PV_RRSL-rep2-23DGL-024PV-3_48,2,48,7,6,18.1,81,4/5/2024,6.56,2.84,36.5,2.31,19.3,15.21,6/25/2024,0,98,5,17.5,3.84,2400.279188,3,71.11,65.4,9299.79404
2024,RCBD,2024-March-28,2024-July-31,PVL03,plot,24_AYT_PV_RRSL-rep2-PVL03_41,2,41,6,2,21.4,77,4/5/2024,7.18,3.26,36.9,2.2,16,13.25,6/21/2024,30,106,7,16.7,5.41,3414.435028,1,72.97,65.64,8432.682443
2024,RCBD,2024-March-28,2024-July-31,PVL04,plot,24_AYT_PV_RRSL-rep2-PVL04_27,2,27,4,2,15.7,80,4/5/2024,7.04,3.12,34.7,2.26,19.6,14.34,6/24/2024,0,107,7,23,4.29,2502.791111,3,73.25,67.28,8735.258909
2024,RCBD,2024-March-28,2024-July-31,RU2102186,plot,24_AYT_PV_RRSL-rep2-RU2102186_39,2,39,6,4,20.8,78,4/5/2024,7.09,3.44,36.9,2.06,17,14.22,6/22/2024,10,104,7,16.1,3.77,2396.513598,3,73.56,67.89,8942.280126
2024,RCBD,2024-February-29,2024-July-30,19T-262-128,plot,24_AYT_PV_SF-rep1-19T-262-128_14,1,14,3,4,12,88,3/11/2024,7,3.32,41.4,2.11,14.4,15.03,6/7/2024,0,103,7,11.5,3.13,2098.766845,3,69.28,60.92,9747.726312
2024,RCBD,2024-February-29,2024-July-30,19T-262-244,plot,24_AYT_PV_SF-rep1-19T-262-244_10,1,10,2,1,12.5,90,3/11/2024,6.87,3.2,40.8,2.15,14.5,14.42,6/9/2024,10,102,7,12.2,2.39,1589.89705,1,69.76,60.68,9341.184646
2024,RCBD,2024-February-29,2024-July-30,19T-262-62,plot,24_AYT_PV_SF-rep1-19T-262-62_8,1,8,2,3,10.2,88,3/11/2024,6.77,3.19,40.1,2.12,13.9,13.17,6/7/2024,10,109,7,10.6,2.65,1794.98151,1,69.28,59.29,8591.312337
2024,RCBD,2024-February-29,2024-July-30,203L1104,plot,24_AYT_PV_SF-rep1-203L1104_6,1,6,2,5,18.2,95,3/11/2024,6.81,3.21,39.4,2.12,14.3,13.99,6/14/2024,0,91,7,16.9,5.01,3154.389629,3,68.31,60.03,9083.832513
2024,RCBD,2024-February-29,2024-July-30,213L1041,plot,24_AYT_PV_SF-rep1-213L1041_13,1,13,3,3,17.8,88,3/11/2024,6.9,3.27,40.5,2.11,14.4,15.17,6/7/2024,0,111,7,15,3.01,1938.48305,1,65.8,57.12,9838.523497
2024,RCBD,2024-February-29,2024-July-30,213L1130,plot,24_AYT_PV_SF-rep1-213L1130_16,1,16,4,5,17.1,91,3/11/2024,7.11,3.31,41.6,2.15,13.6,14.74,6/10/2024,20,102,7,15.6,3.68,2353.243414,3,68.37,58.12,9648.98892
2024,RCBD,2024-February-29,2024-July-30,213L1140,plot,24_AYT_PV_SF-rep1-213L1140_24,1,24,5,4,19.6,93,3/11/2024,7.06,3.28,45.1,2.15,13.3,15.77,6/12/2024,30,96,7,16.8,4.58,2887.123694,3,68.64,54.53,10359.08442
2024,RCBD,2024-February-29,2024-July-30,223L1027,plot,24_AYT_PV_SF-rep1-223L1027_11,1,11,3,1,12.2,88,3/11/2024,6.97,3.35,40.3,2.08,13.9,15.91,6/7/2024,0,102,7,13,3.22,2122.519607,1,70.06,60.24,10378.7228
2024,RCBD,2024-February-29,2024-July-30,223L1037,plot,24_AYT_PV_SF-rep1-223L1037_21,1,21,5,1,20.1,95,3/11/2024,6.93,3.33,42.1,2.08,16.9,13.73,6/14/2024,0,93,5,19.1,4.48,2746.016372,3,66.99,56.65,8644.545066
2024,RCBD,2024-February-29,2024-July-30,223L1065,plot,24_AYT_PV_SF-rep1-223L1065_22,1,22,5,2,22.1,89,3/11/2024,6.9,3.11,45.4,2.22,13.8,16.29,6/8/2024,0,94,7,13.2,3.33,2189.982,3,70.55,61.58,10638.95402
2024,RCBD,2024-February-29,2024-July-30,223L1139,plot,24_AYT_PV_SF-rep1-223L1139_3,1,3,1,3,13.4,93,3/11/2024,6.84,3.1,40.1,2.21,13.5,14.6,6/12/2024,0,103,7,14.7,4.15,2682.09227,3,67.94,59.02,9568.404903
2024,RCBD,2024-February-29,2024-July-30,223L1213,plot,24_AYT_PV_SF-rep1-223L1213_12,1,12,3,2,23.6,86,3/11/2024,6.71,3.24,41.2,2.07,14.8,15.01,6/5/2024,0,116,7,15.7,3.46,2209.938866,1,69.25,59.25,9689.265775
2024,RCBD,2024-February-29,2024-July-30,223L1216,plot,24_AYT_PV_SF-rep1-223L1216_15,1,15,3,5,14.9,88,3/11/2024,6.76,3.14,39.9,2.15,14.3,15.84,6/7/2024,0,95,7,15.8,3.64,2322.148888,3,70.34,63.2,10285.05411
2024,RCBD,2024-February-29,2024-July-30,223L1236,plot,24_AYT_PV_SF-rep1-223L1236_5,1,5,1,5,14.6,87,3/11/2024,7.04,3.42,40.3,2.06,15,14.77,6/6/2024,0,108,7,12.8,3.13,2067.937501,3,68.15,56.2,9511.959724
2024,RCBD,2024-February-29,2024-July-30,23AR2133,plot,24_AYT_PV_SF-rep1-23AR2133_23,1,23,5,3,33.5,92,3/11/2024,6.61,3.1,41.9,2.13,15.1,16.49,6/11/2024,0,100,7,21.1,7.18,4292.181062,3,68.22,56.37,10607.1553
2024,RCBD,2024-February-29,2024-July-30,23AR2134,plot,24_AYT_PV_SF-rep1-23AR2134_17,1,17,4,4,26.2,91,3/11/2024,6.78,3.24,41,2.09,14.4,17.67,6/10/2024,0,102,7,19.1,7.29,4468.406105,1,67.85,54.57,11459.90179
2024,RCBD,2024-February-29,2024-July-30,23AR2205,plot,24_AYT_PV_SF-rep1-23AR2205_4,1,4,1,4,26.2,94,3/11/2024,6.03,2.43,39.7,2.48,18.2,17.23,6/13/2024,0,106,7,20.7,5.3,3184.385542,3,68.11,62.42,10678.47322
2024,RCBD,2024-February-29,2024-July-30,23DGL-002PV,plot,24_AYT_PV_SF-rep1-23DGL-002PV_9,1,9,2,2,28.5,95,3/11/2024,6.45,2.82,44.2,2.29,15.5,14.74,6/14/2024,0,95,7,20.5,3.26,1963.637491,3,67.26,58.14,9436.800506
2024,RCBD,2024-February-29,2024-July-30,23DGL-007PV-2,plot,24_AYT_PV_SF-rep1-23DGL-007PV-2_19,1,19,4,2,16.9,95,3/11/2024,6.34,2.84,43.5,2.23,15.7,16.94,6/14/2024,0,104,7,22.1,6.64,3919.061905,3,69.2,61.3,10819.6089
2024,RCBD,2024-February-29,2024-July-30,23DGL-015PV-3,plot,24_AYT_PV_SF-rep1-23DGL-015PV-3_25,1,25,5,5,17.6,94,3/11/2024,6.45,2.82,42.3,2.29,13.8,15.03,6/13/2024,50,101,7,20.5,5.62,3385.166472,3,68.74,58.66,9816.051497
2024,RCBD,2024-February-29,2024-July-30,23DGL-017PV-1,plot,24_AYT_PV_SF-rep1-23DGL-017PV-1_1,1,1,1,1,22.8,94,3/11/2024,6.47,2.9,43.7,2.23,14.8,14.81,6/13/2024,0,92,7,23.7,2.56,1479.929713,3,67.17,56.79,9560.161634
2024,RCBD,2024-February-29,2024-July-30,23DGL-024PV-3,plot,24_AYT_PV_SF-rep1-23DGL-024PV-3_18,1,18,4,3,19.2,95,3/11/2024,6.46,2.81,43.2,2.3,16.4,16.75,6/14/2024,0,99,7,24.6,5.58,3187.734417,3,67.55,58.99,10609.42069
2024,RCBD,2024-February-29,2024-July-30,PVL03,plot,24_AYT_PV_SF-rep1-PVL03_20,1,20,4,1,16.6,91,3/11/2024,6.96,3.21,41.4,2.17,15.6,15.61,6/10/2024,10,104,7,14.1,3.48,2264.899805,1,70.2,60.49,9981.96244
2024,RCBD,2024-February-29,2024-July-30,PVL04,plot,24_AYT_PV_SF-rep1-PVL04_7,1,7,2,4,21.4,95,3/11/2024,6.93,3.21,43.2,2.16,15,13.32,6/14/2024,40,101,7,17.6,3.67,2291.236201,3,67.59,56.83,8578.151898
2024,RCBD,2024-February-29,2024-July-30,RU2102186,plot,24_AYT_PV_SF-rep1-RU2102186_2,1,2,1,2,23.5,93,3/11/2024,6.87,3.37,43.2,2.04,14,14.51,6/12/2024,20,106,7,14.5,2.6,1684.286816,1,68.54,56.12,9454.453831
2024,RCBD,2024-February-29,2024-July-30,19T-262-128,plot,24_AYT_PV_SF-rep2-19T-262-128_34,2,34,7,4,10,89,3/11/2024,6.93,3.27,42.3,2.12,14.1,13.6,6/8/2024,30,101,7,11.5,3.3,2212.757376,3,69.14,60.65,8851.210186
2024,RCBD,2024-February-29,2024-July-30,19T-262-244,plot,24_AYT_PV_SF-rep2-19T-262-244_36,2,36,8,5,9.7,88,3/11/2024,6.81,3.18,41,2.14,13.6,14.2,6/7/2024,0,99,7,11.2,2.6,1749.294378,3,69.55,60.67,9295.498145
2024,RCBD,2024-February-29,2024-July-30,19T-262-62,plot,24_AYT_PV_SF-rep2-19T-262-62_28,2,28,6,3,11.6,88,3/11/2024,6.75,3.17,41.2,2.13,14.6,14.91,6/7/2024,0,102,7,11,2.61,1759.977438,1,69.32,60.36,9647.306929
2024,RCBD,2024-February-29,2024-July-30,203L1104,plot,24_AYT_PV_SF-rep2-203L1104_44,2,44,9,4,19.1,95,3/11/2024,6.76,3.22,41,2.1,14.9,14.78,6/14/2024,0,93,7,16.7,6.07,3830.983478,3,68.29,60.2,9529.597896
2024,RCBD,2024-February-29,2024-July-30,213L1041,plot,24_AYT_PV_SF-rep2-213L1041_41,2,41,9,1,17.6,90,3/11/2024,6.84,3.21,41.9,2.13,15.3,14.66,6/9/2024,0,112,7,14.1,3.8,2473.166453,1,70.02,60.24,9407.797534
2024,RCBD,2024-February-29,2024-July-30,213L1130,plot,24_AYT_PV_SF-rep2-213L1130_38,2,38,8,3,15.9,92,3/11/2024,7.03,3.27,41.2,2.15,14.8,15.4,6/11/2024,0,98,7,14.5,4.04,2617.122592,3,68.24,58.01,9941.01885
2024,RCBD,2024-February-29,2024-July-30,213L1140,plot,24_AYT_PV_SF-rep2-213L1140_45,2,45,9,5,17.2,93,3/11/2024,7.03,3.24,44.6,2.17,14.2,16.62,6/12/2024,0,104,7,16.1,4.76,3025.836798,3,68.89,53.58,10804.10731
2024,RCBD,2024-February-29,2024-July-30,223L1027,plot,24_AYT_PV_SF-rep2-223L1027_27,2,27,6,4,10.3,88,3/11/2024,6.99,3.34,41,2.09,13.9,15.41,6/7/2024,0,109,7,13.5,3.4,2228.289486,3,69.32,59.59,10052.55301
2024,RCBD,2024-February-29,2024-July-30,223L1037,plot,24_AYT_PV_SF-rep2-223L1037_37,2,37,8,4,19.9,94,3/11/2024,6.91,3.31,41.9,2.09,15.8,14.53,6/13/2024,0,96,7,17.5,4.94,3087.859163,3,67.06,56.98,9269.328797
2024,RCBD,2024-February-29,2024-July-30,223L1065,plot,24_AYT_PV_SF-rep2-223L1065_40,2,40,8,1,19,89,3/11/2024,6.87,3.05,45.8,2.25,13.6,15.83,6/8/2024,0,108,7,13,3.51,2313.678206,3,69.92,60.19,10362.51659
2024,RCBD,2024-February-29,2024-July-30,223L1139,plot,24_AYT_PV_SF-rep2-223L1139_32,2,32,7,2,20.1,94,3/11/2024,6.8,3.12,41.6,2.18,14.1,15.91,6/13/2024,0,106,7,16,6.63,4219.581708,1,69.73,61.35,10354.61427
2024,RCBD,2024-February-29,2024-July-30,223L1213,plot,24_AYT_PV_SF-rep2-223L1213_47,2,47,10,4,21.4,86,3/11/2024,6.74,3.27,41.9,2.06,13.8,13.75,6/5/2024,10,104,7,14.6,3.44,2225.834655,1,68.71,57.19,8980.087031
2024,RCBD,2024-February-29,2024-July-30,223L1216,plot,24_AYT_PV_SF-rep2-223L1216_35,2,35,7,5,17.8,89,3/11/2024,6.61,3.03,40.1,2.18,15,15.24,6/8/2024,10,103,7,14.9,3.37,2172.881526,3,69.22,60.46,9814.642261
2024,RCBD,2024-February-29,2024-July-30,223L1236,plot,24_AYT_PV_SF-rep2-223L1236_29,2,29,6,2,13.1,88,3/11/2024,7.12,3.49,41.2,2.04,15,16.55,6/7/2024,10,106,7,13.7,3.68,2406.219273,1,68.8,57.78,10658.28933
2024,RCBD,2024-February-29,2024-July-30,23AR2133,plot,24_AYT_PV_SF-rep2-23AR2133_39,2,39,8,2,30,92,3/11/2024,6.63,3.13,42.8,2.12,15.6,16.53,6/11/2024,0,106,7,21.2,7.62,4549.438257,3,67.76,55.09,10570.26516
2024,RCBD,2024-February-29,2024-July-30,23AR2134,plot,24_AYT_PV_SF-rep2-23AR2134_43,2,43,9,3,29.7,92,3/11/2024,6.72,3.25,40.5,2.07,14.4,17.01,6/11/2024,0,106,7,19.9,6.7,4066.154772,3,66.39,52.29,11031.85792
2024,RCBD,2024-February-29,2024-July-30,23AR2205,plot,24_AYT_PV_SF-rep2-23AR2205_50,2,50,10,1,27,95,3/11/2024,6.01,2.41,40.5,2.49,18.9,18.18,6/14/2024,0,113,7,18.7,6.2,3819.080579,3,68.96,64.5,11170.82671
2024,RCBD,2024-February-29,2024-July-30,23DGL-002PV,plot,24_AYT_PV_SF-rep2-23DGL-002PV_26,2,26,6,5,23.2,95,3/11/2024,6.4,2.78,45.6,2.3,14.5,15.78,6/14/2024,10,100,7,20.2,4.07,2460.786226,3,67.16,57.46,10222.18403
